"";"voting.group";"slope_with_covs";"slope_without_covs";"slope_with_covs_add_cntry";"slope_without_covs_add_cntry";"n.x";"observed_r";"n.y";"anti.imm";"pro.env"
"86";"ES: Compromís-Podemos-EUPV";0,307753458668166;0,357322262864987;0,52281605331496;0,616046070428854;1267;-0,106598379454494;21;0;0
"87";"ES: did not vote";0,207988511345292;0,249614580035085;0,423051105992086;0,508338387598952;1267;0,0644419390167938;154;0;0
"88";"ES: Don't know";0,268589977509104;0,301949345555552;0,483652572155898;0,56067315311942;1267;-0,0347100076088633;19;0;0
"89";"ES: EAJ-PNV";0,280323140555033;0,339981613118425;0,495385735201828;0,598705420682292;1267;0,172827954550224;10;0;0
"90";"ES: En Comú Podem";0,31394319618685;0,360398688726093;0,529005790833644;0,61912249628996;1267;0,418347750490731;13;0;0
"91";"ES: Esquerra Republicana de Catalunya - ERC";0,304629492624284;0,360649088576446;0,519692087271078;0,619372896140314;1267;0,210306079255359;33;0;0
"92";"ES: Invalid vote";0,267832457593435;0,303409532447005;0,482895052240229;0,562133340010872;1267;0,101631548443477;8;0;0
"93";"ES: not eligible: age";0,261998660082889;0,317213149734364;0,477061254729683;0,575936957298231;1267;0,056543156998554;39;0;0
"94";"ES: not eligible: citizenship";0,22212097633734;0,25837074977761;0,437183570984135;0,517094557341477;1267;-0,150135609016721;65;0;0
"95";"ES: not eligible: other";0,323678564399117;0,3890690490721;0,538741159045911;0,647792856635967;1267;0,217738051429805;11;0;0
"96";"ES: Other";0,349815069400017;0,411146817023949;0,564877664046811;0,669870624587816;1267;0,624558959550561;35;0;0
"97";"ES: Partido Popular - PP";0,205045830767757;0,227547321660497;0,420108425414551;0,486271129224364;1267;0,0965998559509319;237;1;0
"98";"ES: Partido Socialista Obrero Español - PSOE";0,253245022007564;0,29201858312403;0,468307616654358;0,550742390687897;1267;0,143938384761729;179;0;0
"99";"ES: Refusal";0,261600589982458;0,297926233910533;0,476663184629252;0,5566500414744;1267;0,227734067455323;111;0;0
"100";"ES: Unidos Podemos";0,369809453461341;0,420351792084085;0,584872048108135;0,679075599647952;1267;0,299548570633918;160;0;0
"101";"FI: Christian Democrats";0,266274118317998;0,320705090738704;0,757097382147075;0,871391986857454;1808;0,144594571366703;50;0;0
"102";"FI: did not vote";0,248568708446022;0,293283695923684;0,7393919722751;0,843970592042433;1808;0,231511417285646;284;0;0
"103";"FI: Don't know";0,262009484362573;0,305931075719387;0,75283274819165;0,856617971838136;1808;0,34718003271836;73;0;0
"104";"FI: Green League";0,346811772591067;0,421727220264261;0,837635036420145;0,97241411638301;1808;0,318851867021165;163;0;1
"105";"FI: Left Alliance";0,411981025122787;0,478623952456892;0,902804288951865;1,02931084857564;1808;0,535357659459263;67;0;0
"106";"FI: not eligible: age";0,314949546441059;0,352935549948651;0,805772810270137;0,903622446067401;1808;0,308862140786831;93;0;0
"107";"FI: not eligible: citizenship";0,295482768128681;0,343452245627127;0,786306031957758;0,894139141745876;1808;0,686861060706882;9;0;0
"108";"FI: not eligible: other";0,329005185651424;0,383284913816869;0,819828449480501;0,933971809935618;1808;0,608383431803303;5;0;0
"109";"FI: Other";0,270995334443195;0,315390257867626;0,761818598272273;0,866077153986375;1808;0,450167453351359;18;0;0
"110";"FI: Refusal";0,276682102608811;0,3099600898292;0,767505366437889;0,860646985947949;1808;0,333132536978137;65;0;0
"111";"FI: Social Democratic Party";0,283769672300588;0,324530082984488;0,774592936129665;0,875216979103237;1808;0,210356721135695;186;0;0
"112";"FI: The Centre Party";0,231630903546285;0,266180188698448;0,722454167375362;0,816867084817197;1808;0,201215276279158;274;0;0
"113";"FI: The National Coalition Party";0,221241896884061;0,261247341001151;0,712065160713139;0,8119342371199;1808;0,254165678107545;267;0;0
"114";"FI: The Swedish People's Party (SPP)";0,312108787531919;0,367363353516344;0,802932051360997;0,918050249635093;1808;0,437244223563435;65;0;0
"115";"FI: True Finns";0,132592667985199;0,14790595674994;0,623415931814276;0,698592852868689;1808;0,180755277344076;189;1;0
"116";"FR: Autres mouvements écologistes";0,27571781070503;0,322147753816624;0,56136325200762;0,645463336384094;1882;-0,269276768298409;20;0;1
"117";"FR: Blank";0,230845135599228;0,266000614595043;0,516490576901818;0,589316197162513;1882;-0,0472029426462377;26;0;0
"118";"FR: did not vote";0,284506597553348;0,326856619148851;0,570152038855938;0,650172201716321;1882;0,255643445364437;552;0;0
"119";"FR: Don't know";0,271326758813559;0,299062036114365;0,556972200116149;0,622377618681835;1882;0,206144935053768;62;0;0
"120";"FR: EELV (Europe Ecologie Les Verts)";0,298629489900058;0,355779444162712;0,584274931202648;0,679095026730182;1882;0,237529327764577;57;0;1
"121";"FR: FDG (Front de Gauche)";0,305142227832251;0,355953714728772;0,590787669134841;0,679269297296242;1882;0,25727483857665;38;0;0
"122";"FR: FN (Front National)";0,153396626354896;0,166430427568662;0,439042067657486;0,489746010136132;1882;0,196628833803316;115;1;0
"123";"FR: MODEM (Mouvement Démocrate)";0,298170033001904;0,355801790247572;0,583815474304493;0,679117372815042;1882;0,222306496415495;26;0;0
"124";"FR: MPF (Mouvement pour la France)";0,222070176910573;0,241836053420702;0,507715618213162;0,565151635988172;1882;0,457115878524862;19;1;0
"125";"FR: not eligible: age";0,298910748637925;0,346585630686216;0,584556189940515;0,669901213253686;1882;0,258184537831136;122;0;0
"126";"FR: not eligible: citizenship";0,326912706597662;0,371007080269635;0,612558147900252;0,694322662837105;1882;0,374014394778735;56;0;0
"127";"FR: not eligible: other";0,230506692754922;0,261914995327129;0,516152134057512;0,585230577894599;1882;0,230223565998091;52;0;0
"128";"FR: Nouveau Centre";0,19466747915405;0,205789396831222;0,48031292045664;0,529104979398692;1882;-0,281052924832853;15;0;0
"129";"FR: Other";0,297477314301502;0,341897006115788;0,583122755604092;0,665212588683258;1882;0,248496622052233;29;0;0
"130";"FR: Parti Radical de Gauche";0,269363015840122;0,305029838807345;0,555008457142712;0,628345421374815;1882;0,0891522955803182;21;0;0
"131";"FR: PR (Parti Radical Valoisien)";0,292763842996209;0,334615535279276;0,578409284298798;0,657931117846746;1882;0,827541933706068;4;0;0
"132";"FR: PS (Parti Socialiste)";0,286863679343005;0,342393312919101;0,572509120645595;0,665708895486571;1882;0,217345577308274;330;0;0
"133";"FR: Refusal";0,24693869985149;0,277975012308029;0,53258414115408;0,601290594875499;1882;0,215666047418751;60;0;0
"134";"FR: UMP (Union pour un Mouvement Populaire)";0,2291792876963;0,259381328679878;0,51482472899889;0,582696911247348;1882;0,154464740921488;278;1;0
"135";"GB: Conservative";0,242457667713424;0,283705772856897;0,591703674062275;0,66749931240465;1786;0,258785144392419;476;1;0
"136";"GB: Democratic Unionist Party (nir)";0,223720928215923;0,260052924771866;0,572966934564774;0,64384646431962;1786;0,372452469635609;7;1;0
"137";"GB: did not vote";0,215077378910571;0,248970671385529;0,564323385259422;0,632764210933282;1786;0,203766679269028;384;0;0
"138";"GB: Don't know";0,231980796606849;0,271316087361294;0,581226802955699;0,655109626909047;1786;0,0467306741733062;23;0;0
"139";"GB: Green Party";0,360829184656238;0,432160903791313;0,710075191005089;0,815954443339066;1786;0,290236716566931;35;0;1
"140";"GB: Labour";0,285845444245642;0,34180779524775;0,635091450594492;0,725601334795504;1786;0,278207803142035;408;0;0
"141";"GB: Liberal Democrat";0,347729274475359;0,412746909667399;0,696975280824209;0,796540449215153;1786;0,430814431031363;104;0;0
"142";"GB: not eligible: age";0,308301946864646;0,366410307538096;0,657547953213496;0,75020384708585;1786;0,258448444313794;53;0;0
"143";"GB: not eligible: citizenship";0,298796338151401;0,350170255780273;0,648042344500252;0,733963795328026;1786;0,396579234689464;32;0;0
"144";"GB: not eligible: other";0,281270089988422;0,325689322632232;0,630516096337273;0,709482862179986;1786;-0,329083889617116;5;0;0
"145";"GB: Other";0,292871684851875;0,353933529550809;0,642117691200726;0,737727069098563;1786;0,267294566101676;39;0;0
"146";"GB: Plaid Cymru";0,319533983372303;0,374805675687197;0,668779989721154;0,75859921523495;1786;0,760447323244719;13;0;0
"147";"GB: Refusal";0,261844719253241;0,315721102683872;0,611090725602092;0,699514642231625;1786;0,41379699407009;56;0;0
"148";"GB: Scottish National Party";0,291900811054969;0,330127969716776;0,641146817403819;0,713921509264529;1786;0,385022157499604;48;0;0
"149";"GB: UK Independence Party";0,106323905099148;0,121639200864097;0,455569911447999;0,505432740411851;1786;0,00808597216799947;103;1;0
"150";"IE: Anti-Austerity Alliance - People Before Profit";0,278211834554307;0,325965804166118;0,52536537506873;0,610233363147833;2271;-0,141083654400942;14;0;0
"151";"IE: did not vote";0,303113253806021;0,343552019644559;0,550266794320444;0,627819578626274;2271;0,256195421863986;491;0;0
"152";"IE: Don't know";0,272481323838758;0,312149684126518;0,519634864353181;0,596417243108232;2271;0,435830815112422;38;0;0
"153";"IE: Fianna Fáil";0,194463322673823;0,238595448349437;0,441616863188247;0,522863007331152;2271;0,135075738659721;406;0;0
"154";"IE: Fine Gael";0,2238361568462;0,286884809054005;0,470989697360624;0,57115236803572;2271;0,196166056430109;504;0;0
"155";"IE: Green Party";0,301513594368812;0,368391004527864;0,548667134883235;0,652658563509579;2271;0,042524221047524;23;0;1
"156";"IE: Labour";0,33719523749612;0,391527326868122;0,584348778010543;0,675794885849836;2271;0,409477413105053;76;0;0
"157";"IE: not eligible: age";0,259957148911644;0,308637961429517;0,507110689426067;0,592905520411231;2271;0,182154822332273;27;0;0
"158";"IE: not eligible: citizenship";0,250719130714431;0,315802303900116;0,497872671228854;0,600069862881831;2271;0,0717184840819155;99;0;0
"159";"IE: not eligible: other";0,289579768825652;0,337886997370048;0,536733309340075;0,622154556351763;2271;0,183933897173043;41;0;0
"160";"IE: Other";0,248662291952828;0,293287438235077;0,495815832467251;0,577554997216792;2271;0,187154853369011;297;0;0
"161";"IE: Refusal";0,249499153921654;0,293562913702703;0,496652694436077;0,577830472684418;2271;0,313470562467323;76;0;0
"162";"IE: Sinn Féin";0,238264359097554;0,270073179941463;0,485417899611977;0,554340738923177;2271;0,186683721321998;179;0;0
"163";"IT: did not vote";0,219305990573301;0,259866346114309;0,417708090695982;0,49368345034681;1991;0,0991007768631491;454;0;0
"164";"IT: Don't know";0,26844066981515;0,299702623114319;0,46684276993783;0,533519727346819;1991;0,156873513409823;119;0;0
"165";"IT: Fratelli d'Italia";0,20780952963537;0,236555527505025;0,40621162975805;0,470372631737525;1991;0,0917613227044842;26;1;0
"166";"IT: La destra";0,206020110395923;0,224998571992081;0,404422210518604;0,458815676224582;1991;0,0769366418977775;40;0;0
"167";"IT: Lega Nord";0,0924475531984214;0,105280255631579;0,290849653321102;0,33909735986408;1991;-0,243796937927791;71;1;0
"168";"IT: Movimento 5 Stelle";0,254380204415812;0,288962648150519;0,452782304538493;0,52277975238302;1991;0,127082378303907;210;0;1
"169";"IT: not eligible: age";0,313388720774932;0,362695905041764;0,511790820897613;0,596513009274265;1991;0,230844419084972;124;0;0
"170";"IT: not eligible: citizenship";0,356440485346245;0,39961912001995;0,554842585468925;0,633436224252451;1991;0,0258716460440029;41;0;0
"171";"IT: not eligible: other";0,241500279528564;0,275841166041512;0,439902379651244;0,509658270274012;1991;-0,281847786854808;14;0;0
"172";"IT: Other";0,377433386719343;0,419731522785754;0,575835486842024;0,653548627018254;1991;0,522263292923293;28;0;0
"173";"IT: Partido Democratico (PD)";0,345129438050466;0,384643823964733;0,543531538173146;0,618460928197233;1991;0,239300062559332;302;0;0
"174";"IT: Popolo delle Libertà (PdL)";0,272596043600882;0,307038138433581;0,470998143723562;0,540855242666082;1991;0,290163559057957;98;1;0
"175";"IT: Refusal";0,220718033190268;0,255111689946198;0,419120133312948;0,488928794178699;1991;0,0993568830592377;426;0;0
"176";"IT: Rivoluzione Civile (Ingroia)";0,325591996322449;0,374790691760907;0,523994096445129;0,608607795993407;1991;0,96260737390984;3;0;1
"177";"IT: Scelta Civica (con Monti)";0,287743714310347;0,327020805108933;0,486145814433028;0,560837909341433;1991;0,797812189538886;5;0;0
"178";"IT: Sinistra Ecologia e Libertà (SEL)";0,37182469655512;0,438629862360898;0,5702267966778;0,672446966593398;1991;0,480607073559516;24;0;1
"179";"IT: UDC";0,287732337744248;0,326450033779321;0,486134437866928;0,560267138011821;1991;0,605259428331433;6;0;0
"180";"NL: 50PLUS";0,217545280659239;0,244975673864061;0,425463880482889;0,492294606553895;1402;0,527056976750989;11;0;0
"181";"NL: Christian Democratic Appeal";0,272860913754924;0,305433637029052;0,480779513578574;0,552752569718887;1402;0,136299841572792;129;0;0
"182";"NL: Christian Union";0,314818653636622;0,367124699465506;0,522737253460272;0,614443632155341;1402;0,205554867716617;33;0;0
"183";"NL: Democrats 66";0,267914761672156;0,334696229948421;0,475833361495806;0,582015162638256;1402;0,0936275167177875;140;0;0
"184";"NL: did not vote";0,221428370845145;0,257712019543239;0,429346970668795;0,505030952233074;1402;0,13744210601219;242;0;0
"185";"NL: Don't know";0,243442188875298;0,284204149579828;0,451360788698948;0,531523082269663;1402;0,202341724020184;46;0;0
"186";"NL: Green Left";0,302705379896914;0,364780045037337;0,510623979720564;0,612098977727171;1402;0,177206047278214;58;0;1
"187";"NL: Labour Party";0,330939361623799;0,392569221078114;0,538857961447448;0,639888153767948;1402;0,300294468714708;182;0;0
"188";"NL: No answer";0,291280816715714;0,336478983009217;0,499199416539364;0,583797915699051;1402;0,404368461787324;8;0;0
"189";"NL: not eligible: age";0,312097049031073;0,349283845505868;0,520015648854723;0,596602778195703;1402;0,340414334972465;86;0;0
"190";"NL: not eligible: citizenship";0,301382779921346;0,358179820132542;0,509301379744996;0,605498752822377;1402;0,24174905170171;13;0;0
"191";"NL: not eligible: other";0,267574691169521;0,307716128914156;0,475493290993171;0,55503506160399;1402;-1;2;0;0
"192";"NL: Other";0,276119100689568;0,314252096247467;0,484037700513218;0,561571028937302;1402;-0,110238751095011;4;0;0
"193";"NL: Party for Freedom";0,145332437887425;0,156309351079164;0,353251037711075;0,403628283768999;1402;0,0408415960632874;89;1;0
"194";"NL: Party for the Animals";0,252104227044029;0,293917924586676;0,460022826867679;0,54123685727651;1402;0,257085773486622;26;0;1
"195";"NL: People's Party for Freedom and Democracy";0,205598765164143;0,249212346163108;0,413517364987793;0,496531278852943;1402;0,122715327235288;222;0;0
"196";"NL: Reformed Political Party";0,22194023772191;0,251976837587429;0,42985883754556;0,499295770277264;1402;0,0484287738577184;19;1;0
"197";"NL: Refusal";0,317592635145142;0,356708943685375;0,525511234968792;0,60402787637521;1402;0,124188138303929;7;0;0
"198";"NL: Socialist Party";0,295493205139333;0,336336439811383;0,503411804962983;0,583655372501218;1402;0,166489773236426;85;0;0
"199";"NO: Centre Party (SP)";0,248202322001827;0,275609167869592;0,578649669568057;0,661392718849163;1499;0,277918277026538;59;0;0
"200";"NO: Christian Democratic Party (KRF)";0,307977764042578;0,373365993480076;0,638425111608808;0,759149544459648;1499;0,226258941293765;54;0;0
"201";"NO: Conservative Party (H)";0,208110129939423;0,24362853359721;0,538557477505653;0,629412084576782;1499;0,199804250280927;340;0;0
"202";"NO: did not vote";0,253646999043707;0,290604354976055;0,584094346609937;0,676387905955626;1499;0,245780399476776;156;0;0
"203";"NO: Don't know";0,251959511034794;0,298954904987366;0,582406858601024;0,684738455966937;1499;0,571701238393194;19;0;0
"204";"NO: Green Party (MDG)";0,330022621191949;0,404771026752469;0,660469968758179;0,790554577732041;1499;0,18209604424656;34;0;1
"205";"NO: Labour Party (A)";0,263333734778426;0,322702834644681;0,593781082344656;0,708486385624253;1499;0,255494992371926;387;0;0
"206";"NO: Liberal Party (V)";0,225116233302646;0,297545721219411;0,555563580868876;0,683329272198983;1499;-0,0211534740803855;50;0;1
"207";"NO: not eligible: age";0,2947382531152;0,329491909735985;0,62518560068143;0,715275460715556;1499;0,293243013214743;107;0;0
"208";"NO: not eligible: citizenship";0,267549784128311;0,322058802955516;0,59799713169454;0,707842353935088;1499;0,326452932340494;56;0;0
"209";"NO: not eligible: other";0,300403804620755;0,350823046999326;0,630851152186984;0,736606597978898;1499;0,534589672774467;5;0;0
"210";"NO: Other";0,293886981414263;0,355216243866257;0,624334328980493;0,740999794845828;1499;0,56283285305378;25;0;0
"211";"NO: Progress Party (FRP)";0,138589739880011;0,149273459274204;0,469037087446241;0,535057010253775;1499;0,181728769680808;120;1;0
"212";"NO: Refusal";0,285412423576351;0,324045359374227;0,615859771142581;0,709828910353799;1499;0,557778370271448;27;0;0
"213";"NO: Socialist Left Party (SV)";0,367139554589441;0,450506519562551;0,697586902155671;0,836290070542123;1499;0,294810155269122;60;0;1
"214";"PT: B.E. - Bloco de Esquerda";0,291025458019511;0,335476693788208;0,431512501192699;0,554285929072957;1127;0,258764095868346;59;0;1
"215";"PT: Blank";0,280584147056058;0,319332761579105;0,421071190229247;0,538141996863854;1127;-0,0462822840249901;28;0;0
"216";"PT: did not vote";0,271975697592509;0,291891799941072;0,412462740765697;0,51070103522582;1127;0,178091120639846;253;0;0
"217";"PT: Don't know";0,240346349982551;0,281213460548317;0,380833393155739;0,500022695833066;1127;0,0289344977289685;46;0;0
"218";"PT: MPT - Partido da Terra";0,284711256232909;0,328880563644025;0,425198299406098;0,547689798928773;1127;1;2;0;1
"219";"PT: not eligible: age";0,292600998787843;0,343759171809784;0,433088041961031;0,562568407094532;1127;0,339133371349086;33;0;0
"220";"PT: not eligible: citizenship";0,29016849302359;0,347919866870436;0,430655536196778;0,566729102155185;1127;0,681289391476806;9;0;0
"221";"PT: not eligible: other";0,261896360105915;0,304924248854796;0,402383403279103;0,523733484139544;1127;0,183206717857251;7;0;0
"222";"PT: Other";0,274874260739086;0,325975967095551;0,415361303912275;0,544785202380299;1127;0,137198753524089;12;0;0
"223";"PT: PAN - Pessoas-Animais-Natureza";0,272966486393428;0,331117860941769;0,413453529566616;0,549927096226517;1127;0,238794420638135;11;0;1
"224";"PT: PCP-PEV - CDU - Coligação Democrática Unitária";0,281265972182255;0,303604341709027;0,421753015355443;0,522413576993775;1127;0,130248507642109;55;0;0
"225";"PT: PPD-PSD/CDS-PP - Portugal à Frente";0,256103399281363;0,297230232367923;0,396590442454551;0,516039467652671;1127;0,203246344760977;269;0;0
"226";"PT: PS - Partido Socialista";0,255885256610762;0,290015613127358;0,39637229978395;0,508824848412106;1127;0,175320121435627;256;0;0
"227";"PT: Refusal";0,263727462658998;0,293228582312325;0,404214505832186;0,512037817597074;1127;0,202219984712904;87;0;0
"228";"SE: Centern";0,254608167059026;0,29538674694128;0,504432785146041;0,588314982432246;1346;0,230558926482499;68;0;0
"229";"SE: did not vote";0,254863481197618;0,290595407711027;0,504688099284633;0,583523643201993;1346;0,1787392825829;81;0;0
"230";"SE: Don't know";0,238219108724692;0,279142518023961;0,488043726811706;0,572070753514926;1346;0,366747444987655;60;0;0
"231";"SE: FI (Feministiskt initiativ)";0,36533252213725;0,447501947420651;0,615157140224265;0,740430182911617;1346;0,128479204834174;27;0;1
"232";"SE: Folkpartiet liberalerna";0,238663890090598;0,287013680573088;0,488488508177613;0,579941916064053;1346;0,0705890006391792;68;0;0
"233";"SE: Kristdemokraterna";0,294385255128242;0,335604248122043;0,544209873215256;0,628532483613009;1346;0,285764468753556;39;0;0
"234";"SE: Miljöpartiet de gröna";0,337520678797704;0,418006022998046;0,587345296884719;0,710934258489012;1346;0,308598532848233;82;0;1
"235";"SE: Moderata samlingspartiet";0,236282681307047;0,263500010310078;0,486107299394061;0,556428245801044;1346;0,17586257719271;294;0;0
"236";"SE: not eligible: age";0,287383803254616;0,320047584596932;0,537208421341631;0,612975820087898;1346;0,170845770256475;50;0;0
"237";"SE: not eligible: citizenship";0,290875161519546;0,348090246382283;0,54069977960656;0,641018481873249;1346;0,0672826730398247;17;0;0
"238";"SE: not eligible: other";0,297109802715575;0,348012556106944;0,546934420802589;0,64094079159791;1346;0,93742782168578;4;0;0
"239";"SE: Other";0,267787612960518;0,310541654352276;0,517612231047533;0,603469889843241;1346;0,324602008655687;9;0;0
"240";"SE: Piratpartiet";0,24450818167331;0,283362153985593;0,494332799760325;0,576290389476559;1346;0,77744273718072;3;0;0
"241";"SE: Refusal";0,252853507074042;0,292502099624894;0,502678125161057;0,58543033511586;1346;0,590518780475209;16;0;0
