"";"voting.group";"slope_with_covs";"slope_without_covs";"slope_with_covs_add_cntry";"slope_without_covs_add_cntry";"n.x";"observed_r";"n.y";"anti.imm";"pro.env"
"98";"ES: Partido Socialista Obrero Español - PSOE";0,149313651657386;0,174983483606767;0,275879684157384;0,325296155744269;1267;0,130419345872024;179;0;0
"99";"ES: Refusal";0,175318590663777;0,200944084082965;0,301884623163774;0,351256756220467;1267;0,222693157470944;111;0;0
"100";"ES: Unidos Podemos";0,250515370653496;0,279206311668507;0,377081403153494;0,429518983806009;1267;0,289000820700489;160;0;0
"101";"FI: Christian Democrats";0,160567246985658;0,192792682549007;0,447650331396909;0,519039065019987;1808;0,141190191488986;50;0;0
"102";"FI: did not vote";0,157490616148698;0,189924140641182;0,444573700559949;0,516170523112162;1808;0,232012214489511;284;0;0
"103";"FI: Don't know";0,16998635986612;0,199540079038933;0,45706944427737;0,525786461509913;1808;0,307477955791149;73;0;0
"104";"FI: Green League";0,206165456277509;0,250595350781506;0,493248540688759;0,576841733252486;1808;0,315995413645283;163;0;1
"105";"FI: Left Alliance";0,262089256615619;0,306321742619238;0,54917234102687;0,632568125090218;1808;0,580216230522019;67;0;0
"106";"FI: not eligible: age";0,204803255368584;0,228235109350489;0,491886339779834;0,554481491821469;1808;0,330914152044762;93;0;0
"107";"FI: not eligible: citizenship";0,184212565205485;0,214072220859733;0,471295649616736;0,540318603330714;1808;0,530976718456872;9;0;0
"108";"FI: not eligible: other";0,199122540989526;0,230550552075494;0,486205625400777;0,556796934546474;1808;0,446093724349768;5;0;0
"109";"FI: Other";0,175688197372968;0,203937818375389;0,462771281784218;0,530184200846369;1808;0,422260363303342;18;0;0
"110";"FI: Refusal";0,181128826833903;0,203677275479616;0,468211911245154;0,529923657950596;1808;0,334375768455153;65;0;0
"111";"FI: Social Democratic Party";0,179981917536772;0,204689194130724;0,467065001948022;0,530935576601704;1808;0,243344074066076;186;0;0
"112";"FI: The Centre Party";0,141796289781813;0,16143312354302;0,428879374193064;0,487679506014001;1808;0,180761201218181;274;0;0
"113";"FI: The National Coalition Party";0,146124831475745;0,170017048076838;0,433207915886996;0,496263430547818;1808;0,250933631002629;267;0;0
"114";"FI: The Swedish People's Party (SPP)";0,191878102090107;0,22644074778922;0,478961186501357;0,5526871302602;1808;0,410484136476244;65;0;0
"115";"FI: True Finns";0,100460124136596;0,111628640372729;0,387543208547846;0,437875022843709;1808;0,169415551825144;189;1;0
"116";"GB: Conservative";0,144271803148972;0,167529316986536;0,415117981300412;0,468636602276029;1786;0,232065651268349;476;1;0
"117";"GB: Democratic Unionist Party (nir)";0,147305071097983;0,170539321237176;0,418151249249423;0,471646606526669;1786;0,439045945180499;7;1;0
"118";"GB: did not vote";0,133070220886897;0,152510852135;0,403916399038337;0,453618137424493;1786;0,19871908687128;384;0;0
"119";"GB: Don't know";0,15671301046578;0,179832968036992;0,42755918861722;0,480940253326485;1786;0,163050756114678;23;0;0
"120";"GB: Green Party";0,234743690064719;0,274382560385668;0,505589868216159;0,575489845675161;1786;0,382592899780784;35;0;1
"121";"GB: Labour";0,184110857855994;0,215621317388009;0,454957036007434;0,516728602677502;1786;0,268763101297394;408;0;0
"122";"GB: Liberal Democrat";0,226076380424505;0,263283650973054;0,496922558575945;0,564390936262547;1786;0,38330093617036;104;0;0
"123";"GB: not eligible: age";0,196778510257183;0,230191850684253;0,467624688408623;0,531299135973746;1786;0,234781395690428;53;0;0
"124";"GB: not eligible: citizenship";0,199458118899912;0,229541228912465;0,470304297051352;0,530648514201959;1786;0,416859755782739;32;0;0
"125";"GB: not eligible: other";0,18276486170322;0,209514148974483;0,45361103985466;0,510621434263977;1786;-0,189429284147325;5;0;0
"126";"GB: Other";0,205669812642731;0,243321800675863;0,476515990794171;0,544429085965357;1786;0,376856426515961;39;0;0
"127";"GB: Plaid Cymru";0,210100164032864;0,244040808338707;0,480946342184303;0,5451480936282;1786;0,773968883567232;13;0;0
"128";"GB: Refusal";0,180136243413006;0,216343186234309;0,450982421564446;0,517450471523802;1786;0,42984376686451;56;0;0
"129";"GB: Scottish National Party";0,200500670889478;0,226183289136217;0,471346849040918;0,527290574425711;1786;0,414831669700294;48;0;0
"130";"GB: UK Independence Party";0,0544998915584852;0,0590892156587838;0,325346069709925;0,360196500948277;1786;-0,0144663719627972;103;1;0
"131";"IE: Anti-Austerity Alliance - People Before Profit";0,172316344877206;0,197943359888507;0,32196953553885;0,374057779295761;2271;-0,129491488466168;14;0;0
"132";"IE: did not vote";0,206986954120705;0,229534891907337;0,356640144782349;0,405649311314591;2271;0,259897052513129;491;0;0
"133";"IE: Don't know";0,19606952065456;0,223751275144477;0,345722711316203;0,399865694551731;2271;0,435394258739633;38;0;0
"134";"IE: Fianna Fáil";0,119465797121188;0,143795253394171;0,269118987782832;0,319909672801425;2271;0,124277142273734;406;0;0
"135";"IE: Fine Gael";0,147176896891065;0,185523290473069;0,296830087552709;0,361637709880323;2271;0,197769499310131;504;0;0
"136";"IE: Green Party";0,186866813818209;0,222237543689946;0,336520004479853;0,3983519630972;2271;0,0320449739137354;23;0;1
"137";"IE: Labour";0,231310630502505;0,262393802645803;0,380963821164148;0,438508222053057;2271;0,398745001994556;76;0;0
"138";"IE: not eligible: age";0,17068326991535;0,196898368278747;0,320336460576994;0,373012787686001;2271;0,202321681302928;27;0;0
"139";"IE: not eligible: citizenship";0,1415525477113;0,175027667846433;0,291205738372943;0,351142087253687;2271;0,0631565407227702;99;0;0
