"";"voting.group";"slope_with_covs";"slope_without_covs";"slope_with_covs_add_cntry";"slope_without_covs_add_cntry";"n.x";"observed_r";"n.y";"anti.imm";"pro.env"
"269";"PT: B.E. - Bloco de Esquerda";0,159375117827394;0,184574141068387;0,258605109748696;0,328273612107486;1228;0,249116667890314;62;0;1
"270";"PT: Blank";0,156011709097372;0,176083761861434;0,255241701018674;0,319783232900534;1228;0,112031980286978;30;0;0
"271";"PT: did not vote";0,130311453373984;0,144521555120048;0,229541445295287;0,288221026159147;1228;0,134963054239903;284;0;0
"272";"PT: Don't know";0,144835059310592;0,17155186199984;0,244065051231894;0,315251333038939;1228;0,156386221975777;51;0;0
"273";"PT: MPT - Partido da Terra";0,158703204670726;0,183224347114541;0,257933196592028;0,32692381815364;1228;1;2;0;1
"274";"PT: not eligible: age";0,16706850525193;0,196058612871814;0,266298497173232;0,339758083910914;1228;0,33907704096134;34;0;0
"275";"PT: not eligible: citizenship";0,162775310351401;0,194865537776545;0,262005302272703;0,338565008815644;1228;0,59282443435544;10;0;0
"276";"PT: not eligible: other";0,149957915162258;0,173772457865623;0,249187907083561;0,317471928904723;1228;0,206511643312258;7;0;0
"277";"PT: Other";0,145633572329814;0,175265167770343;0,244863564251116;0,318964638809442;1228;-0,0106501608403781;13;0;0
"278";"PT: PAN - Pessoas-Animais-Natureza";0,148326196892093;0,178830236272251;0,247556188813395;0,32252970731135;1228;0,218128144030167;11;0;1
"279";"PT: PCP-PEV - CDU - Coligação Democrática Unitária";0,148514045345645;0,167348927476928;0,247744037266947;0,311048398516027;1228;0,135358775337961;59;0;0
"280";"PT: PPD-PSD/CDS-PP - Portugal à Frente";0,117141494450029;0,144905164759263;0,216371486371331;0,288604635798362;1228;0,147055221158663;288;0;0
"281";"PT: PS - Partido Socialista";0,125738883478045;0,149641243241308;0,224968875399347;0,293340714280407;1228;0,157739348924339;277;0;0
"282";"PT: Refusal";0,163456999417618;0,179179989672989;0,26268699133892;0,322879460712088;1228;0,264701631468562;100;0;0
"283";"SE: Centern";0,143106653159248;0,168718035314559;0,301355592609696;0,357747453754618;1525;0,238357581556162;80;0;0
"284";"SE: did not vote";0,146673761715116;0,161087991107067;0,304922701165564;0,350117409547127;1525;0,172417652259086;97;0;0
"285";"SE: Don't know";0,155220783226608;0,179003154664446;0,313469722677056;0,368032573104506;1525;0,354675414217498;70;0;0
"286";"SE: FI (Feministiskt initiativ)";0,181001585912951;0,222308609542194;0,3392505253634;0,411338027982254;1525;0,0280267136253954;28;0;1
"287";"SE: Folkpartiet liberalerna";0,142395212523739;0,165555563729699;0,300644151974187;0,354584982169758;1525;0,157364248752848;77;0;0
"288";"SE: Kristdemokraterna";0,164968882197529;0,185343864411223;0,323217821647977;0,374373282851283;1525;0,239278114696315;43;0;0
"289";"SE: Miljöpartiet de gröna";0,194595712536683;0,235493589968129;0,352844651987131;0,424523008408189;1525;0,351887810519612;95;0;1
"290";"SE: Moderata samlingspartiet";0,121249555027222;0,130303271128482;0,279498494477671;0,319332689568542;1525;0,139309894259323;329;0;0
"291";"SE: not eligible: age";0,170548733861619;0,189496996152974;0,328797673312067;0,378526414593034;1525;0,260054383181591;58;0;0
"292";"SE: not eligible: citizenship";0,159203234132708;0,188067554944574;0,317452173583157;0,377096973384634;1525;0,0927889827001391;23;0;0
"293";"SE: not eligible: other";0,165532505336316;0,194002906726574;0,323781444786764;0,383032325166634;1525;0,759543855838665;6;0;0
"294";"SE: Other";0,156317798886189;0,180790189728466;0,314566738336637;0,369819608168526;1525;0,327034970083864;9;0;0
"295";"SE: Piratpartiet";0,145286529130253;0,165913062643181;0,303535468580701;0,354942481083241;1525;0,846153846153846;3;0;0
"296";"SE: Refusal";0,156731474812006;0,178863322096222;0,314980414262454;0,367892740536282;1525;0,51575311566217;21;0;0
"297";"SE: Socialdemokraterna";0,123323182638224;0,151635055451125;0,281572122088672;0,340664473891185;1525;0,162379018944416;414;0;0
"298";"SE: Sverigedemokraterna";0,0737902468298212;0,0723562634291232;0,232039186280269;0,261385681869183;1525;0,0211981807271989;93;1;0
"299";"SE: Vänsterpartiet";0,196769168357755;0,231786553010263;0,355018107808203;0,420815971450323;1525;0,34761537239985;79;0;1
"300";"SI: DESUS - Demokraticna stranka upokojencev Slovenije";0,153634774515158;0,17114820578276;0,262607667601907;0,304654279411707;1276;0,136678394622076;61;0;0
"301";"SI: did not vote";0,111909042980747;0,128253763842596;0,220881936067496;0,261759837471544;1276;0,0575431285160637;347;0;0
"302";"SI: Don't know";0,127646526588578;0,151616666102179;0,236619419675327;0,285122739731126;1276;0,0975256485977915;143;0;0
"303";"SI: not eligible: age";0,185761661032153;0,217577648788389;0,294734554118902;0,351083722417337;1276;0,36331629126399;70;0;0
"304";"SI: not eligible: citizenship";0,159070027576025;0,183829807827133;0,268042920662774;0,317335881456081;1276;0,141773391313899;11;0;0
"305";"SI: not eligible: other";0,150506510501244;0,169168052547572;0,259479403587993;0,30267412617652;1276;1;2;0;0
"306";"SI: NSI - Nova Slovenija – Kršcanski demokrati";0,147054739189608;0,168847509990658;0,256027632276357;0,302353583619605;1276;0,0178794393229925;41;0;0
"307";"SI: Other";0,168082881511485;0,19805612105061;0,277055774598234;0,331562194679558;1276;0,337951759683762;26;0;0
"308";"SI: PS - Pozitivna Slovenija";0,167622730816157;0,196847581785806;0,276595623902906;0,330353655414754;1276;0,195089789836125;14;0;0
"309";"SI: Refusal";0,146101972566825;0,174815375678028;0,255074865653574;0,308321449306976;1276;0,166777132509508;65;0;0
"310";"SI: SD - Socialni demokrati";0,151726523861584;0,179065065275818;0,260699416948333;0,312571138904765;1276;0,113379585222399;83;0;0
"311";"SI: SDS - Slovenska demokratska stranka";0,12106059453175;0,137881370122102;0,230033487618499;0,271387443751049;1276;0,0428408231629882;135;1;0
"312";"SI: SLS  - Slovenska ljudska stranka";0,148147557249321;0,158845654751752;0,25712045033607;0,2923517283807;1276;0,449602434254669;21;0;0
"313";"SI: SMC - Stranka Mira Cerarja";0,149031226231156;0,167860523849881;0,258004119317905;0,301366597478829;1276;0,108137694484255;230;0;0
"314";"SI: ZL - Združena levica (DSD, IDS in Stranka TRS)";0,158649152892648;0,19005117626828;0,267622045979397;0,323557249897228;1276;-0,181656000628928;27;0;1
